feature_type,feature_id,distance,matched_gt_id,iou
line,1_5_wm5xyj8vcdyvp9_29336,0.3618193489212677,9583663941790621434,
line,1_5_wm5xyj8srdwf93_29317,0.284056005941091,9583663946085588730,
line,1_5_wm5xyj8v072md6_29327,0.36492790665448216,9583663941790621434,
line,1_5_wm5xyj8ye1kspd_29348,0.3429617738503787,9583663941790621434,
line,1_5_wm5xyj8vdrzvxf_29332,0.15066124475119075,9583663946085588730,
line,1_5_wm5xyj8zk8ve82_29352,0.3551743463651442,9583663941790621434,
line,1_5_wm5xyj8zypq6wv_29361,0.2725031534126271,9583663941790621434,
line,1_5_wm5xyjbbxwpbcj_29370,0.32684780312179895,9583663941790621434,
line,1_5_wm5xyjc160961j_29367,0.06664636644423387,9583662610350759674,
line,1_5_wm5xyjc13k9ge3_29376,0.31842109319748274,9583662601760825082,
line,1_5_wm5xyjc44fg95d_29386,0.3591393463758976,9583662601760825082,
line,1_5_wm5xyjc4u3rz3c_29408,0.35811651099933894,9583662601760825082,
line,1_5_wm5xyjc5qpgsd3_29436,0.4145659917234212,9583662601760825082,
line,1_5_wm5xyjchptx9g6_29463,0.2962384548210246,9583662601760825082,
line,1_5_wm5xyjckc7usx5_29500,0.38980741141241415,9583662601760825082,
line,1_5_wm5xyjcx8k1rqc_29662,0.32898801268502703,9583662601760825082,
line,1_5_wm5xyn1gshj9f2_29880,0.19168821503610559,9583662614645726970,
line,1_5_wm5xyjcme4s2k5_29543,0.3652304260607559,9583662601760825082,
line,1_5_wm5xyjcqkb6hmk_29583,0.352475652005525,9583662601760825082,
line,1_5_wm5xyjcqyw0csf_29623,0.29342283820737164,9583662601760825082,
line,1_5_wm5xyn18644ejz_29700,0.27564609365413,9583662601760825082,
line,1_5_wm5xyn18uskety_29732,0.08762895395348676,9583662610350759674,
line,1_5_wm5xyn19ttz1dd_29789,0.2186412516549349,9583662601760825082,
line,1_5_wm5xyn18gzduz3_29751,0.28736891717392915,9583662601760825082,
line,1_5_wm5xyn1dre37er_29822,0.7657225669379956,9583662606055792378,
line,1_5_wm5xyn1gejzn6t_29877,0.1392820792238753,9583662606055792378,
line,1_5_wm5xyn1g12snb7_29850,0.17189842177404624,9583662606055792378,
line,1_5_wm5xyn4j8zj3g1_29933,0.04245183970239782,9583662644710498042,
line,1_5_wm5xyn4nvk9pnu_29942,0.07166370732725046,9583662653300432634,
line,1_5_wm5xyn4pwrr3s5_29951,0.07944675299939359,9583662644710498042,
line,1_5_wm5xyn4phu7r2c_29951,0.03812897556891739,9583662644710498042,
line,1_5_wm5xyn4numcn1t_29951,0.016595640949161543,9583662644710498042,
line,1_5_wm5xyn637rug4d_29925,0.09725511131751514,9583660982558154490,
line,1_5_wm5xyn629cvyq7_29913,0.18619835570505514,9583660999738023674,
line,1_5_wm5xyn63tj0dq0_29913,0.36716086717774,9583660999738023674,
line,1_5_wm5xyn6tj6g7q8_29800,0.01974482640469376,9583662717724942074,
line,1_5_wm5xyn6tz1p303_29775,0.3226431709339192,9583662837984026362,
line,1_5_wm5xyp7cg5upq1_28674,0.5205882638847557,9583662232393637626,
line,1_5_wm5xynge2my1yb_29231,0.9724579451561687,9583662206623833850,
line,1_5_wm5xypg8d71qj0_28091,1.0683718393549444,9583662228098670330,
line,1_5_wm5xypge34v0g5_27962,1.1371104750177219,9583662240983572218,
line,1_5_wm5xyh87z659mx_29257,0.8228331355060394,9583662301113114362,
line,1_5_wm5xyh87pd070j_29277,0.8361754462283537,9583662301113114362,
line,1_5_wm5xyh8kxjy3by_29236,0.8180240072830024,9583662301113114362,
line,1_5_wm5xyh8mrn99fm_29217,0.8023470139367609,9583662301113114362,
line,1_5_wm5xyh8qnyuzef_29200,0.797476676410586,9583662301113114362,
line,1_5_wm5xyh8rn8puz4_29186,0.8058735528335746,9583662301113114362,
line,1_5_wm5xyh8ry954y6_29170,0.7889545729968602,9583662301113114362,
line,1_5_wm5xyhb3q7c9d3_29147,0.7996751594794747,9583662301113114362,
line,1_5_wm5xyhb6njhbcw_29138,0.7558077660096004,9583662301113114362,
line,1_5_wm5xyhb2w6whsn_29158,0.8097283424080506,9583662301113114362,
line,1_5_wm5xyhb6vyx2um_29129,0.7977397381049197,9583662301113114362,
line,1_5_wm5xyhb7tz6931_29125,0.8077386625820978,9583662301113114362,
line,1_5_wm5xyhbqv4m17q_29117,0.8226338504657079,9583662301113114362,
line,1_5_wm5xyhbrt520qu_29120,0.8180181574775393,9583662301113114362,
line,1_5_wm5xyj02ku5qvu_29126,0.7775023755242002,9583662301113114362,
line,1_5_wm5xyj03htqrhd_29129,0.761289313585105,9583662301113114362,
line,1_5_wm5xyj03uwbb21_29131,0.8271420466379008,9583662301113114362,
line,1_5_wm5xyj06srs73q_29144,0.8284671460201736,9583662301113114362,
line,1_5_wm5xyj0rkw1ev0_29183,0.6593104910676842,9583662313998016250,
line,1_5_wm5xyj07s0zgh8_29154,0.8445998704172096,9583662301113114362,
line,1_5_wm5xyj23u9r52m_29195,0.595011772436499,9583662313998016250,
line,1_5_wm5xyj0mgu2sw5_29177,0.9376998438318903,9583662301113114362,
line,1_5_wm5xyj0kk1fs9h_29158,0.8892678157273427,9583662301113114362,
line,1_5_wm5xyj2xbn8ets_29267,0.6257380127062254,9583663911725850362,
line,1_5_wm5xyn6eds2e7r_29845,0.3633118940310562,9583662704840040186,
line,1_5_wm5xyn1f0rvrey_29808,0.5996147707090503,9583662614645726970,
line,1_5_wm5xyn6sk6meyn_29823,0.3547527753945518,9583662709135007482,
line,1_5_wm5xyn6sypttn3_29808,0.19092336770605445,9583662709135007482,
line,1_5_wm5xyn6txvr6ws_29780,0.37846929692899006,9583662850868928250,
line,1_5_wm5xyn6z52pez0_29736,0.020264791081507073,9583663971855392506,
line,1_5_wm5xyn6y3drjcj_29758,0.08172041194374141,9583662855163895546,
line,1_5_wm5xyndbquzyg9_29688,0.27733390915787187,9583663971855392506,
line,1_5_wm5xyne10ej0e5_29667,0.3742150821749109,9583663971855392506,
line,1_5_wm5xyne1ckx24v_29626,0.616417742896201,9583663967560425210,
line,1_5_wm5xyneqdctpfc_29420,0.5468754596507474,9583662756379647738,
line,1_5_wm5xyngwp0g2v2_29145,1.2667752570899944,9583662258163441402,
line,1_5_wm5xyngd4w1zqu_29283,0.9930961407534834,9583662258163441402,
line,1_5_wm5xynerk1h1cm_29400,0.7207147817121329,9583662760674615034,
line,1_5_wm5xynerhyzyej_29404,0.9324258209144919,9583662769264549626,
line,1_5_wm5xynerypp4n0_29366,0.911741311928077,9583662245278539514,
line,1_5_wm5xyng2j2drvx_29364,0.910337482458654,9583662232393637626,
line,1_5_wm5xyng2xqexy4_29341,0.985553441575297,9583662245278539514,
line,1_5_wm5xyng3x8eqyd_29313,0.9444861667823371,9583662232393637626,
line,1_5_wm5xyng92qxwf4_29317,0.9017391770382474,9583662245278539514,
line,1_5_wm5xynge19q8q9_29257,1.0581581200370829,9583662232393637626,
line,1_5_wm5xyngse9ebf2_29195,0.8316624149755029,9583662232393637626,
line,1_5_wm5xyngdfx7hu1_29260,1.047374937662716,9583662245278539514,
line,1_5_wm5xyngtk6x62q_29170,1.0874447744807592,9583662232393637626,
line,1_5_wm5xyngtm2fegb_29176,1.2436031810826922,9583662245278539514,
line,1_5_wm5xyngwj6c0e4_29136,0.8452171059361206,9583662232393637626,
line,1_5_wm5xyngwy535qc_29110,0.7914193271788518,9583662232393637626,
line,1_5_wm5xyngxxes8nk_29085,1.1761962415740765,9583662245278539514,
line,1_5_wm5xyngwyfh6qc_29123,1.3574223057248964,9583662245278539514,
line,1_5_wm5xyp5b272zf7_29052,1.0981870720472613,9583662245278539514,
line,1_5_wm5xyngxwu04s7_29082,0.6873607908796568,9583662232393637626,
line,1_5_wm5xyp58rksk71_29051,0.6516708814779327,9583662232393637626,
line,1_5_wm5xyp59pvxe2g_29027,0.7561000123809746,9583662232393637626,
line,1_5_wm5xyp5c0udmgw_29033,1.3490674252839077,9583662245278539514,
line,1_5_wm5xyp7u4twrnt_28602,1.1343343688309284,9583662232393637626,
line,1_5_wm5xyp7g6gev85_28637,1.0805522173393571,9583662232393637626,
line,1_5_wm5xyp7ufw076e_28579,1.0671566195926034,9583662236688604922,
line,1_5_wm5xyp5ccqj9mb_28998,1.209217453062568,9583662245278539514,
line,1_5_wm5xyp5cbwcnez_28993,1.0564726330528231,9583662232393637626,
line,1_5_wm5xyp5f9yevq3_28970,1.3109473608181705,9583662245278539514,
line,1_5_wm5xyp5gd2186j_28942,1.3303070058435293,9583662245278539514,
line,1_5_wm5xyp5u69xqvy_28901,1.0016943083270868,9583662245278539514,
line,1_5_wm5xyp5vg77fc4_28845,0.9094121378364536,9583662245278539514,
line,1_5_wm5xyp5v54g429_28873,0.8935680235596615,9583662245278539514,
line,1_5_wm5xyp5yesujky_28814,0.6153144048478644,9583662245278539514,
line,1_5_wm5xyp5z7y00ms_28783,0.7261478841561259,9583662245278539514,
line,1_5_wm5xyp7b5z436q_28748,0.9263579702133006,9583662245278539514,
line,1_5_wm5xyp7c5bsszh_28717,0.9196384162932439,9583662245278539514,
line,1_5_wm5xyp7cgcmqk3_28688,0.7998850639124676,9583662245278539514,
line,1_5_wm5xyp7fefuzvh_28657,0.7394079254319634,9583662245278539514,
line,1_5_wm5xyp7g7u2tf0_28638,1.0763938870608314,9583662245278539514,
line,1_5_wm5xyp7ugqvhfv_28588,0.8629898027372903,9583662249573506810,
line,1_5_wm5xyp7u5tgbmp_28607,0.9492838132961606,9583662245278539514,
line,1_5_wm5xyp7y611gd0_28375,0.7292247835040865,9583662236688604922,
line,1_5_wm5xypeg0p6nsj_28302,0.7029636091735497,9583662249573506810,
line,1_5_wm5xypesp2rgf4_28264,0.6734596148757318,9583662249573506810,
line,1_5_wm5xyp7vepvry3_28557,0.7034058879077129,9583662249573506810,
line,1_5_wm5xype9zzy0kv_28375,0.8245843978774211,9583662236688604922,
line,1_5_wm5xyp7z6db8wt_28495,0.7546515206813017,9583662249573506810,
line,1_5_wm5xypeb41m55y_28460,0.6740787932800569,9583662249573506810,
line,1_5_wm5xypeu02zn3d_28256,0.24947698892882442,9583662262458408698,
line,1_5_wm5xypetw3fsf7_28193,0.7022470368616301,9583662253868474106,
line,1_5_wm5xypgrwv1vxn_27730,1.7187340306173127,9583662253868474106,
line,1_5_wm5xypgd4zgnkx_28012,0.722023306655521,9583662253868474106,
line,1_5_wm5xyh889z6p3b_29343,0.4748019951454756,9583662326882918138,
line,1_5_wm5xyh8e167f3u_29254,0.4377122781115114,9583662326882918138,
line,1_5_wm5xyh8echqscd_29239,0.3618827261211182,9583662326882918138,
line,1_5_wm5xyj0qestvw7_29181,0.9742723334061735,9583662301113114362,
line,1_5_wm5xyj0r7w7gex_29188,1.0705195434172883,9583662301113114362,
line,1_5_wm5xyj26sfk17x_29202,0.7370265137538577,9583662313998016250,
line,1_5_wm5xyp5f9p2vcv_28960,0.9221231726636246,9583662232393637626,
line,1_5_wm5xyp5v44vmts_28868,1.053507289175083,9583662232393637626,
line,1_5_wm5xypesybt9uc_28230,0.6867186691825117,9583662253868474106,
line,1_5_wm5xyj8wysc0uv_29351,0.1712535446553085,9583661059867565818,
line,1_5_wm5xyh8mchmr76_29179,0.7100530815484499,9583663834416439034,
line,1_5_wm5xypgrvu1dbn_27686,1.169844038797729,9583662240983572218,
line,6_2_wm5xyp7v2k9qb0_28522,0.23260026710848028,9547631893481414394,
line,6_2_wm5xyp5dqxsjj5_28805,0.5756223168465558,9547631893481414394,
line,6_2_wm5xyp5tpfx8qn_28805,0.4196701266515727,9547631893481414394,
line,6_2_wm5xyp7y0052my_28522,0.12777650048262013,9547631893481414394,
line,6_2_wm5xyp5epn9v40_28805,0.5627963049468635,9547631893481414394,
line,6_2_wm5xyp5ez7sdg6_28805,0.59994179321402,9547631893481414394,
line,6_2_wm5xyp7ub7nd9q_28522,0.2550926316720499,9547631893481414394,
line,6_2_wm5xyp5srwy6uj_28805,0.584551341762264,9547631893481414394,
line,6_2_wm5xyp7bbyy4nz_28805,0.038364439663491914,9547631893481414394,
line,6_2_wm5xyp7fbug84z_28805,0.14317180974743196,9547631893481414394,
line,6_2_wm5xyp7cbbvvuf_28805,0.18081208634156595,9547631893481414394,
line,6_2_wm5xyp5z0dk0z9_28805,0.12342552471001772,9547631893481414394,
line,6_2_wm5xynge8rybsb_29195,0.011676662970505555,9547631897776381690,
line,6_2_wm5xyngs35xmr6_29195,0.04661629989042462,9547631897776381690,
line,6_2_wm5xyngt1bncu8_29195,0.051884917757536515,9547631897776381690,
line,6_2_wm5xyjcjptq3zr_29514,0.17445228560688805,9547632438942260986,
line,6_2_wm5xyjchw745f3_29514,0.08915487966486522,9547632438942260986,
line,6_2_wm5xyj8sksu02m_29338,0.19148229900277558,9547631605718605562,
line,6_2_wm5xyj8tjbftqk_29338,0.27362489353884384,9547631605718605562,
line,6_2_wm5xyj8epqg3p5_29247,0.2283956319313647,9547632421762391802,
line,6_2_wm5xyj8eg90qyh_29338,0.18861772832672966,9547631605718605562,
line,6_2_wm5xyj89vjxe1n_29247,0.2038816420467547,9547632421762391802,
line,6_2_wm5xyj8dw717p1_29247,0.15944619623508446,9547632421762391802,
line,6_2_wm5xyj89h1mx64_29247,0.7827633828134367,9547632421762391802,
line,6_2_wm5xyjcmkdx593_29692,0.1915133956447297,9547632056690171642,
line,6_2_wm5xyj2x645u68_29247,1.0260835238107815,9547632421762391802,
line,6_2_wm5xyj884g6t85_29247,0.15585853018984003,9547632421762391802,
line,6_2_wm5xyn4ntudzvp_29917,0.38901377731829845,9547632073870040826,
line,6_2_wm5xyjcqxc9j9h_29692,0.1725535257817937,9547632056690171642,
line,6_2_wm5xyn4jd8yfy9_29917,0.3911475327483238,9547632073870040826,
line,6_2_wm5xyn19nwj6rd_29692,1.087379990749872,9547632056690171642,
line,6_2_wm5xyn4prdmy20_29917,0.2274412508622176,9547632073870040826,
line,6_2_wm5xyn4rck9p3q_29917,0.5640035620604901,9547632073870040826,
line,6_2_wm5xyng2uy7z7v_29358,0.4769310992394198,9547631962200891130,
line,6_2_wm5xyng256pyxm_29358,1.1141318264560454,9547631962200891130,
line,6_2_wm5xyner67ehhj_29358,0.44199272371689097,9547632103934811898,
line,6_2_wm5xyng3tynfth_29358,0.49904984999967206,9547631962200891130,
line,6_2_wm5xyneq9jevyz_29358,0.623937361859744,9547632099639844602,
line,6_2_wm5xyjc1732kq0_29368,0.07018308096218996,9547632056690171642,
line,6_2_wm5xyjc1uectcq_29368,0.017757948991024182,9547632056690171642,
line,6_2_wm5xyhb4r5h1f7_29114,0.24967431621426353,9547632340158013178,
line,6_2_wm5xyhb0zqs2xt_29114,2.1938173633461937,9547631631488409338,
line,6_2_wm5xyhb1x5zyhm_29114,0.3124878789243916,9547632340158013178,
line,6_2_wm5xyhb0pxbd8f_29114,0.297289577943399,9547631631488409338,
polygon,2_1_wm5xyn1ufmmm6d_29902,0.18332012239350237,9619689075202481914,0.48897671097058903
polygon,2_1_wm5xyn1v186xek_29886,0.27366032503107807,9619689062317580026,0.3480118271570611
polygon,2_1_wm5xyn606uwwtv_29936,0.39586741688860444,9619689135332024058,0.30436381959380054
polygon,2_1_wm5xyn1v0uuwxm_29877,0.4780667380393458,9619689070907514618,0.26007221321638685
polygon,2_1_wm5xyn60d0wwkp_29925,0.6643065167085582,9619689126742089466,0.1420989741899116
polygon,2_1_wm5xyn6kj0cvqe_29855,0.36517512909636746,9619689040842743546,0.27521126111116306
polygon,2_1_wm5xyn67vve7u1_29870,0.0036976481557634555,9619689049432678138,0.4902689008055347
polygon,2_1_wm5xyn12qrungf_29700,0.048309150776343124,9619689809641889530,0.5669724760099404
polygon,2_1_wm5xyjchk55jxg_29468,0.15099070084983263,9619689831116726010,0.48861636550784
polygon,2_1_wm5xyn12tddpxk_29683,0.35644461445319403,9619689818231824122,0.31711567328212326
polygon,2_1_wm5xyn6khk9t3b_29848,0.5857879541589258,9619689053727645434,0.15310712126096127
polygon,2_1_wm5xyh8d8p3684_29283,0.6017868221803279,9619689998620450554,0.1765931937369274
polygon,2_1_wm5xyh8d8yvfnc_29274,0.507961005569956,9619690015800319738,0.21348358628530564
polygon,2_1_wm5xyh8d9yhvu6_29258,0.33126786470605984,9619690011505352442,0.28471366440338663
polygon,2_1_wm5xyjch7mfs5x_29461,0.26114077252898066,9619689822526791418,0.38614429959574126
polygon,2_1_wm5xyn12sy2guu_29663,0.5786738446183105,9619689792462020346,0.18882378570251054
polygon,2_1_wm5xyjchd997mr_29445,0.5212192588947997,9619689848296595194,0.2537675685582995
polygon,2_1_wm5xyjchpq0cy3_29469,0.30163304833808247,9619690041570123514,0.28330533196761526
polygon,2_1_wm5xyjc1gpyh1k_29382,0.07304177415515711,9619690024390254330,0.4029373209853296
polygon,2_1_wm5xyjc44776sg_29392,0.6111744315290379,9619690028685221626,0.13218868218971339
polygon,2_1_wm5xyjck0544f7_29457,0.09710317985271122,9619690050160058106,0.4066701755232879
polygon,2_1_wm5xyjc7bze702_29441,0.1078384876181736,9619690037275156218,0.3785339912651292
polygon,2_1_wm5xyjcx3qky92_29644,0.021475351275153876,9619690054455025402,0.4845990485888477
polygon,2_1_wm5xyjcrxu95qr_29666,0.4449461585495157,9619690063044959994,0.1909544668760598
polygon,2_1_wm5xyn1uz54x51_29908,0.19472117531019062,9619690080224829178,0.4191379047513295
polygon,2_1_wm5xyjcx89se52_29654,0.014852793197641212,9619690058749992698,0.46015665954584756
polygon,2_1_wm5xyn66r28qm0_29889,0.46216954008099564,9619689337195486970,0.2415203646762388
polygon,2_1_wm5xyn1uxy217s_29893,0.3727450086980012,9619690075929861882,0.22189697874544034
polygon,2_1_wm5xyn66t84vj5_29918,0.252897876487598,9619690355102736122,0.33883436183829024
polygon,2_1_wm5xyn1uypq5cc_29930,0.19348259009679314,9619690084519796474,0.36631539941222274
polygon,2_1_wm5xyn66qkx1bf_29901,0.13211535319399859,9619689332900519674,0.4831055784483167
polygon,2_1_wm5xyn6e99wvnd_29860,0.12192640317915104,9619690247728553722,0.4466187364686796
polygon,2_1_wm5xyn6e6w191z_29845,0.557558609401378,9619689766692216570,0.19354353303025087
polygon,2_1_wm5xyne1bb2de6_29629,0.30445811854969196,9619689539058949882,0.2774881754822627
polygon,2_1_wm5xyn6e8vc4hc_29879,0.2976047787818681,9619689762397249274,0.3634944932823367
polygon,2_1_wm5xyh86xp7kqe_29295,0.990726809725786,9619690002915417850,0.0
polygon,2_1_wm5xyjc1ggynsk_29374,0.1104220862230666,9619690020095287034,0.33930829456543876
polygon,2_1_wm5xyp7u5hjutj_28602,2.6717820822691323,9619689547648884474,0.0
